14 period RSI,MACD,SIGNAL,14 period STOCH %K,MFV,14 period ATR,MOM,14 period MFI,ROC,OBV,20 period CCI,14 period EMV,VIm,VIp,ema50,ema21,ema15,ema5,normVol,pred
67.17551962705318,1.736737776132145,0.9661554730417429,96.9401113888047,2793804023.7524786,4.503147505398057,12.995892535722191,61.66609068249504,1.48703544565263,2579836440.288105,136.96091739672661,0.0011023509275813771,0.9267831725912369,1.0839398208702755,1.012932617968577,1.0118663999423516,1.0109821770016272,1.0072796515778746,0.9025228926332768,1.0
66.68224160076612,1.9150929269787866,1.1561311065837516,94.16953286856915,2880303894.287928,4.513173510099965,10.431054452288322,68.67933499650594,2.2730311942239614,2273964712.5320015,128.71959705319227,0.0015901125491080599,0.9084894350201254,1.0892890672511766,1.0121333726114967,1.0109170065794,1.0099129949756058,1.0058476871986557,0.872493122648896,1.0
60.165997601510234,1.884499611737624,1.3019203137244877,83.76764336768379,2730639347.039381,4.402467305069941,8.714354776101572,69.74018076900602,1.870736396273878,1936536607.8173652,91.84321162271303,0.002032684034068049,0.9132758147177339,1.1118705855525264,1.0083362410059509,1.0070477750443974,1.0060009534463783,1.0020300242127476,0.9685772959876152,1.0
64.50589920065656,2.0115634485788405,1.4439389557037325,95.71101261847615,2967591887.11065,4.155256300464804,9.38105749677652,78.15636595694824,1.8482805639391704,2299101444.467488,96.86345734874698,0.00838667711404839,0.8411340956071474,1.218359467901194,1.011811101996892,1.0103815412903774,1.0092281048022123,1.0049837780275597,1.033697040299777,1.0
69.17754714206207,2.3120882692545592,1.6176569038784077,96.448552583437,3252323127.4673514,3.97076600953136,8.236406622847767,86.1567749081602,2.4173410900847756,2701131137.2950306,138.3864154882836,0.013813145909050134,0.7290087798893341,1.3174533612921397,1.0162658813698515,1.0146176491753276,1.0132865676208211,1.0083936019956492,1.1188922349632293,1.0
72.79750454595978,2.732215623982597,1.8406591083403137,98.51433004952845,3608673900.9505725,3.8481615272314196,9.057742317988755,86.39506400821534,2.6098315260415634,3126021529.7846704,163.56919308269258,0.012807190246657729,0.7048658719108946,1.3269946623812168,1.0202484260602225,1.0183169505929053,1.0167516745094642,1.0109577463145842,1.147549154336388,1.0
69.37716477288313,2.9464583598830814,2.0618907524220282,87.4138342066881,3529306507.852594,3.7597508652342038,8.623679659929849,86.41500853040617,1.6958529378603728,2760762392.413296,142.88798517730393,0.010935668514715583,0.7252183396712061,1.2982966923525205,1.0176496639015356,1.015506877308405,1.0137812592423312,1.0075656206264834,0.988724711913673,1.0
71.73429008887072,3.217460378632495,2.2930646938506145,94.93401823062554,3772316405.0740023,3.805880149023681,12.066276772577794,86.49227458066477,1.6577876984176774,3154011090.493277,133.54021977924106,0.010996107907156967,0.7093169619579379,1.2785625082347032,1.0199467326729654,1.0175487828279635,1.0156270051315124,1.0088412427027211,1.0531570081354995,1.0
69.94828316034956,3.350077821268087,2.504511235062576,87.99975370334528,3704981780.595808,3.673918142141003,8.571698457315847,86.54598973186467,1.6781640373728919,2753137046.1652837,124.57289763371816,0.00908317088123607,0.7557215411187227,1.280197061794345,1.0182767318406483,1.0156741336984956,1.013608587869197,1.0065723502118746,1.0605599303531001,1.0
71.08991488744745,3.4781522825422826,2.6992718047087236,93.48100156791897,3769655531.5290837,3.6240163605613054,7.361569069435518,86.17780060262753,2.099975962450409,2975258461.6800814,119.43737156547598,0.007677832757509254,0.7894396470729691,1.2243300980426322,1.0189483433478688,1.016130825736665,1.0139164861756964,1.0066222770651578,0.6310533298333513,1.0
72.67116026149198,3.6275519160226395,2.8849525081704384,90.48109974867138,3747849503.7223926,3.655300170253424,8.166572978013278,86.14878388425974,1.789830815770555,3286435457.1102605,129.86320329661197,0.00830405364483892,0.7654963349988944,1.2259451860157944,1.0201650006528566,1.017115901387602,1.0147410982224312,1.0071389805494564,0.9014941048876812,1.0
77.01622314648958,3.9897127939080974,3.105928063469529,97.04499239964008,4051033015.9871383,3.8152834043152666,12.055816411445335,93.2420539870302,2.0721128471603847,3661106405.5108232,139.18435964137782,0.01099521948641186,0.702443337335508,1.2556244607523368,1.0255619671880636,1.0221733962011648,1.0195419069484744,1.0111521243221513,1.0701910247603106,1.0
79.01627842553391,4.3876377869224825,3.3622918171763456,98.8363985151261,4394161422.746228,3.7227055409104457,16.147059547716708,93.30085838384359,2.361525057241628,4051123237.4510202,151.95936526865438,0.011787117879952028,0.6943417942465402,1.3305266414616947,1.028058298265423,1.0243027375641853,1.0213945653602519,1.0121670368572664,1.0932384596370346,1.0
76.44987186398549,4.59137732249053,3.608125648822803,88.41298482008641,4258216709.582224,3.7046960325106153,13.067953385646206,93.3806164516453,2.2608718405501507,3628584846.271951,142.26733363732185,0.010741965930007686,0.7071462907043456,1.297714974090873,1.0258531040311536,1.0218046896094226,1.0186959188999414,1.009084055156297,1.1490698590263915,1.0
77.28584746056289,4.758992286230523,3.83831150881463,92.15849063094204,4248927602.576191,3.69235676358295,10.839753533609041,93.49448230928432,2.741669812253995,4032124783.184625,131.44020945863502,0.010516659754427267,0.7104315449752201,1.292910295945832,1.0262424625299342,1.0218956241174575,1.0185886525511187,1.0086445888002795,1.079868166513605,1.0
81.46368067525742,5.194377607013507,4.1095365419707255,97.27798631036902,4562630984.437032,3.8667897197233367,12.64040421527875,93.63107028580326,3.1184357224066046,4436925761.104061,151.63593164103062,0.012620459407738427,0.6617614778410832,1.2931279863439857,1.03290566393944,1.0281128923216558,1.024478429890621,1.0135819005330284,1.0684156762490862,1.0
84.29875560755072,5.803498296287557,4.4483406984359135,97.30017680503673,4872406023.892881,4.021625041691111,17.963652583745898,100.0,3.3052685572279494,4862890103.375864,178.152419837545,0.017212331789824183,0.5839334406601343,1.3775658735815868,1.038674283965374,1.033337874109186,1.0292930884042073,1.017091429187055,1.101454633429224,0.0
85.99439221999229,6.455418460076089,4.849767440908323,96.8630141098977,5140815500.808373,4.020567291028832,19.248279991225104,100.0,3.3352476856835374,5283534623.170995,182.45119849283876,0.020046441971559414,0.5409318466789863,1.4593312382505061,1.0424283546233328,1.0365008817158587,1.0320127768762428,1.0184463114395819,1.0720264910126394,0.0
81.35600128875335,6.77361511218146,5.234545556001653,88.10691429511603,5066718414.248198,4.04759118230094,18.287371019389752,92.50237597993707,3.271447292409934,4889790041.242699,153.41400017184276,0.018066075247201975,0.5848320898743115,1.4084913733770474,1.0385419913336482,1.0321681772823068,1.02738012403196,1.013249554160833,1.0028908261150062,0.0
81.58060157073744,6.970285557012744,5.581699749641646,89.3243886490116,5199430499.638181,4.08769115452798,17.782086204442635,85.65940731968875,3.0115015916721095,5240735644.917603,128.94483955282368,0.015609912955892313,0.6553048555263232,1.3348852124824546,1.0377988715571818,1.0309949764511686,1.0259354158322298,1.0114515871180332,0.9099759596545852,1.0
82.59742163680981,7.157057798079336,5.896775856245645,94.56322304841429,5305320591.800615,4.079903242672954,18.05373810612525,85.63751001627065,3.34797307729156,5585912106.203819,124.90627961738132,0.01629337026291206,0.6458400650906392,1.356068782102983,1.0389124532992684,1.031660625647321,1.0263232998092655,1.011479440225114,0.9109579350746458,1.0
82.61339724028609,7.223281975641953,6.1620801093639725,94.22264742644909,5390607962.978065,3.9383536645811756,14.333319445542315,85.54763849479778,3.209546482676804,5934132867.653995,113.119364005885,0.016462138175500067,0.644418669034906,1.3915226379545542,1.0377031946759532,1.0300609434108032,1.0245047581026896,1.0095779117185326,0.9315707440670667,0.0
83.96803918496528,7.3415484563785185,6.397975933530215,97.61368298441472,5652476645.252142,3.9556685684571966,14.149153871369435,85.56045876050655,3.3253674627282326,6325948634.161556,111.81045999965444,0.016522352097966795,0.6259710636927908,1.3696516980284283,1.0395919121149981,1.0315127339565917,1.025704929077556,1.0105415084395033,1.0398438209740903,0.0
75.81021521876481,7.159054382657814,6.550192735681263,82.4534040445701,5448226741.495788,4.189694657442154,12.45969592040899,77.97131615698333,2.2825967582172146,5886368115.883909,93.13663771865697,0.01632309130202509,0.6255143290866605,1.3186281184854418,1.0344038171781844,1.0260647588948983,1.0201660792472447,1.0054736801600594,1.135086254149219,0.0
72.00735116842586,6.837679164557699,6.607690357588025,77.14954304561836,5367423210.25042,4.266029752942359,10.444923723510215,68.94913315822944,1.7285369524714687,5318594934.4867325,69.58477091115935,0.014081360756758065,0.71488207295375,1.267224217925362,1.031350683247945,1.0228087079979844,1.0168773319736115,1.0028933532616648,1.3604171232284956,0.0
55.77280453719126,5.986494242589856,6.483450553543024,37.425715456061134,5015831272.911575,4.421819825150911,-0.8097735229432601,61.315461976331555,0.7602471592525987,4842798820.997721,23.05183335620128,0.00790754688282574,0.7998806300387435,1.1648872532380845,1.0196659060243414,1.011237431194795,1.0055503105923407,0.9934290509683389,1.1140330775592329,0.0
57.35044620498353,5.330887134964087,6.252937007373667,38.250276428679136,5171585330.177386,4.69456120289321,-4.020920733030039,53.82483639811426,0.7961962369363405,5320209460.718875,1.0120736304153701,0.0025900268053426884,0.8916985522022839,1.0502041377500357,1.0207142666224835,1.0122681911793947,1.006718578318723,0.9958897849616505,1.096286357399474,0.0
50.540353381164934,4.477310933099716,5.897810729570758,15.919260973837353,4912571980.030641,5.023093020482479,-10.663315908904224,46.47606118399294,-0.5465935801264987,4868623736.816471,-18.366745598652898,0.0017535286783698348,0.9129974417130368,1.021598271277022,1.0143686113956851,1.006091426220895,1.0008286550073184,0.9917557107185657,1.0306311224268718,0.0
53.43098048922575,3.8931626011413982,5.496880143846862,21.8129746659714,5011840005.6644,5.223508974928336,-7.424155807374291,39.54722515719624,-0.9494116066195222,5296955240.182312,-29.22124250787133,0.00041842268511377165,0.9492961291956182,1.0123358014839674,1.0167331007723572,1.008496502935132,1.003408783803854,0.9954621156399179,0.9812292202283854,0.0
55.933446373785145,3.5135828005877556,5.100219915345002,31.332555787844786,5048636106.701105,5.110725874204808,-6.192933902698201,38.87192552688612,-1.1955270691830613,5635111266.360356,-15.666830929712988,-0.0002863124702185059,0.9848600720622324,1.037207850088078,1.0187592023019902,1.010518673807107,1.0055544564833447,0.9983278829593469,0.8048839259684702,0.0
59.094137643995566,3.339754950734573,4.748126382841147,44.04293794756574,5179927974.216685,4.941252355706597,-5.5605474958272225,37.08010032241414,-0.6164704963816473,5894697875.522672,-0.971068497952517,-0.0030247872263134447,1.0319156336530246,1.0023820516903452,1.021570308212074,1.0132577055381375,1.0083486363113463,1.0014243432390615,0.6599003445421676,0.0
60.38611363085934,3.2346042069265195,4.445421576543209,49.40964543789922,5208846425.578309,4.768650796595499,-4.7086916235396075,35.16602576512443,-0.5262708071607912,6149548188.729483,11.354205606883049,-0.004904731857116256,1.0639556289581165,0.9722394221104845,1.0223682208765779,1.0139823052608445,1.0091177226399608,1.002375400525264,0.6882543432973919,0.0
60.446764329315634,3.1184408171264977,4.180025164359823,49.65158569737537,5239511033.043858,4.620954309918886,-6.5685468289809705,41.056559443355184,-0.7510458794794269,6426374798.351867,5.159898360634502,-0.005305566932155964,1.0702222556056753,0.9617400787458202,1.02179813583516,1.0133620151845102,1.0085563877372248,1.002032272031008,0.7804341576408793,0.0
62.323266117090384,3.0861196839947524,3.9612438966227743,56.959792672128614,5463705384.958593,4.572510879635096,-2.9424850424870783,47.117465562979426,-0.5622456636836459,6732076611.719701,7.199123290841359,-0.004473966678818551,1.0440290963866958,0.9665653956897574,1.0231094309580469,1.014579546252239,1.0097943459815408,1.003309869481551,0.8821529169154142,0.0
67.28894396683597,3.3058099075778955,3.8301570165292302,78.67395927537095,5789199762.933167,4.732448422827621,1.8236000837624715,47.09493539185941,-0.29672306302094575,7075789246.398443,50.51905776648836,-0.0033820628438028413,1.0164594273767351,0.9497446325722242,1.0281766054855341,1.0194146544569107,1.0145305802367908,1.0075525208947573,0.9931902499283407,0.0
69.28738679058125,3.568734742699121,3.777872535507608,88.62865857635586,5968094216.277185,4.872926902998017,10.06976637697312,47.85681949076466,0.35835016473427733,7500906168.536003,103.8525055811749,-0.000839999762484914,0.970341522246836,1.0008301199782978,1.0300092286007103,1.0210081701021398,1.0160111109080476,1.0084791771590005,1.1833654693029623,0.0
64.60622195619226,3.592394570336637,3.7407769275708276,72.1928425920626,5892856381.915269,5.236878611780322,7.274930927252967,39.92094745963999,0.2689443697474056,7018938245.787857,79.24049082855373,-0.0017265930885582436,0.9684429444677883,0.9620592237582235,1.0262988622879403,1.0171937557733643,1.0121946977165972,1.004643144055776,1.2693451240385243,0.0
61.431023465741504,3.469312448563528,3.686484014320299,64.95366555193874,6025417573.656821,5.314582798372539,9.546738519851033,39.837319120744695,1.149420874379322,6566127972.826006,29.883833638373854,-0.004735211334777543,1.0343693009720984,0.9510097608394871,1.0235337237301412,1.01437932192804,1.0094316639230083,1.002151856940129,1.1554715976732135,1.0
62.51580006422709,3.388370772737403,3.6268613506741314,68.91188658446904,6157716781.760035,5.281890260471122,8.521879111830685,47.01814364506425,1.0958779613044194,6809345568.362654,44.55714251196673,-0.002869451647257917,1.005598554460986,1.0005909981971002,1.0240136483936615,1.0147714019306777,1.009847714970719,1.0027298613406124,0.6625273191666678,1.0
50.20672305022721,2.8405508593785953,3.4695992200680807,36.87304697619243,5952840463.13426,5.30433982254045,1.3576576891407512,48.107009774743716,0.7611338624493317,6452909409.924827,-25.127575493653495,-0.001843628970157497,0.9773554591553888,1.0184122399701592,1.0143202596080196,1.0052902524887317,1.0006303149303448,0.9946798314183448,0.9756620307366787,1.0
37.368812041641675,1.6565091318341274,3.1069811427523204,6.479605037573763,5620560744.251082,5.556876647501326,-9.807824569542959,48.41914530193999,-1.0150231880901808,6005217254.471587,-172.1008753101862,-0.011325832931345715,1.013238852542889,0.9413153258237603,0.9992768110317968,0.9908129833048958,0.9867143160535187,0.9832009620023001,1.181074485252135,1.0
36.869999757136796,0.6744945141992957,2.6204837529990215,15.69718443407131,5651270369.478661,5.4980867582660835,-11.128756055394774,48.74159209232651,-1.3392785932572675,5582805000.062954,-200.8902831269255,-0.016965137776934997,1.1023014971899094,0.9083912931970112,0.9985747122066044,0.9905429342243144,0.9869126963524797,0.9853512276674382,1.093535619924063,1.0
36.02582575335796,-0.16043798778878227,2.064299346268406,16.352579645418096,5709454752.618584,5.6056507738055155,-11.896563032474091,49.09024429186907,-1.791152003034217,5185750711.019932,-181.94939104682567,-0.017085368079998647,1.0824943968616645,0.8983171056953508,0.9974360822718956,0.9898430381021472,0.9866662679680251,0.9867657537724993,1.0231334886642314,1.0
34.23154009163329,-0.9358335194999654,1.4642727225625887,10.280699641388365,5645263161.251477,5.731978337586952,-14.635287539881574,42.40200939063099,-2.183110156807815,4847764709.854874,-165.02555876777814,-0.01934691245741666,1.1098029668172935,0.8681579471392276,0.9950022875449106,0.98788801966319,0.9851784494632057,0.9868224463118553,0.8900733564570924,1.0
44.04166399318124,-1.1301730435448007,0.9453835343680487,30.12658851105247,5923188871.574541,6.094230399461237,-13.110836356731966,43.85483792365956,-1.3652449630478654,5242452810.262644,-107.84692691709603,-0.018189769337495127,1.0823143983972623,0.8582437954796366,1.0032994499769279,0.9963890943194387,0.9939141511823661,0.9959444702927327,1.0326159923012266,1.0
44.7879460688087,-1.2356684809583385,0.5091731077823517,31.796518094989413,5977249154.903483,6.371911478260098,-14.306300659426483,45.71810117830301,-1.4868429033252744,5678761645.405363,-70.20805257552774,-0.01622506276994484,1.069815810719839,0.8866052601399392,1.0039029299606559,0.9972257045205796,0.9949723092056614,0.9972023449821401,1.1152059142202617,1.0
47.21700478527882,-1.19566960707823,0.16820455010224492,37.14732449826593,6244511060.389409,6.517852122859787,-11.156219513025803,47.34159745388076,-1.8293403149990168,6124236237.705315,-56.12952819693346,-0.016012175966064877,1.0753896703008285,0.9022194190358507,1.006006663353871,0.9994954363897081,0.9973985521277445,0.9995393358751035,1.1129189165534012,1.0
51.91081059806374,-0.9270092900979989,-0.05083822549669219,48.17053516049681,6547659390.518695,6.689179761555603,-7.076680003387196,48.929379248011486,-1.6327975528439387,6603670345.010298,-22.165127237074525,-0.014012663162503354,1.0466025757163553,0.9277847714916717,1.0103917638774642,1.0039269953256882,1.0018786420778028,1.0034680130200193,1.1595408503044788,1.0
54.98465249780753,-0.546431278463956,-0.14995683882651104,56.030367018487546,6880021716.689285,6.513751237903274,-5.7658364142715754,49.63966428178546,-1.0249090444984204,7030198282.567041,5.975655766855655,-0.014923396660319001,1.0687115306403194,0.9582204962739901,1.013363758186886,1.0068844323704425,1.0048211370571296,1.0056299774806192,1.0261821962163014,1.0
55.451291859699914,-0.21775737832024333,-0.16351694702474048,57.22639339517861,7152719840.414551,6.408708284131088,0.15293503820805654,49.54897785343777,-0.7721628530799205,7450474560.711902,12.958711411910562,-0.017244987918259312,1.0958024150982169,0.9205882441602624,1.0135200080920217,1.0070390966309384,1.0049635798730034,1.0051038666552174,1.0092672481008447,1.0
62.069681319717574,0.42177359361551225,-0.04645883682845218,89.1809361565106,7579525384.766958,6.21594676419195,14.01555424091191,57.872848417563084,-0.11220885294885825,7907218258.062603,57.51105068658937,-0.014264765347516263,1.0684062102020833,0.9626045959151078,1.0208678637358335,1.0141728419564104,1.0119180342179364,1.010747930728293,1.0794193761342565,1.0
61.58204127928386,0.8992229722186948,0.1426775276543774,90.13267587566467,7591428608.227243,6.048660503906896,14.226461440373896,65.90869429908292,0.764812624640548,7452732463.989858,73.10403384854476,-0.009615947398991074,1.0057984258757822,1.02185831898153,1.0199650997071041,1.0131354174863665,1.0107513761383233,1.0086198274519198,1.0609830970270233,1.0
65.20179807919585,1.4940543164250357,0.4129528884647344,96.55945290680434,7888184442.921646,6.1976446668807705,17.855759917216687,66.89151665719135,2.764522147684531,7862507491.9153185,86.49004662653981,-0.009452135555951062,0.9777088431013277,0.9982523210212264,1.0241400758531132,1.0170515278749428,1.014450234085076,1.0111092300596058,0.9635759029759577,1.0
68.20997599595967,2.158520128599207,0.7620663396497988,98.9015195332728,8213063650.755298,5.87185987238703,22.10949216731501,73.12522180444346,3.2893761185644617,8242093251.68923,111.6975062505883,-0.0034670967080671503,0.951677355391232,1.103805030356046,1.027893634135271,1.0204707093753715,1.017591514617469,1.0129005243667215,0.9088571613631165,1.0
72.71776127535679,3.036961442119832,1.217045363436491,99.3704196030467,8616936066.352371,5.475083947453162,21.849836540786782,80.66186044831967,4.211616357157555,8676775767.6101,144.13957044173208,0.012917526827727227,0.8051390296242521,1.2673303477847346,1.0349217225364544,1.0269883611199047,1.0236956799528107,1.0171988013395585,1.0337518610829974,1.0
76.77707361757344,4.128408726118778,1.7993180393440766,99.51852236098155,9050926371.691952,5.4072466144489715,26.91995865841602,87.84736689447848,5.395265203258303,9135851148.182404,177.11151811808887,0.023477198585118247,0.6435577803750792,1.368987852891012,1.0428805372192418,1.034257691037869,1.0304108420259948,1.0216616276525285,1.0753167928614646,1.0
78.93271907769436,5.216080945708313,2.482670623781997,99.84518299950581,9499953304.065018,5.224721460843933,29.06500616032838,94.49711535862328,5.094049869187276,9596457031.38271,185.97098944278343,0.027818338151519104,0.5717729331932431,1.4631619729013594,1.0474401275013157,1.0380692879954787,1.0336274748275083,1.0226680715606193,1.0648980451663013,1.0
77.87984629476583,5.970959968706325,3.1803284953519264,94.32623246691585,9535056971.965307,5.161302396200475,25.779258503771302,100.0,4.941908154346426,9162231972.262602,163.8740750117636,0.0296960525862309,0.5259694509152067,1.4863179641159576,1.045494708902862,1.0355086351093798,1.0305937208353328,1.0181882220514507,1.0032536173896458,1.0
79.98066497413319,6.770628230895795,3.898388444589229,97.91780505160791,9839762353.841253,5.061567968971474,27.242219846437138,100.0,5.276945843824701,9559754742.95464,150.8458607900475,0.028579251732900546,0.5282107469926853,1.4914935082579397,1.049916145368105,1.039176338771716,1.0337102311578845,1.0197040107675341,0.9311095187143015,1.0
82.27982108012716,7.670509566549754,4.652812670770393,98.78643679118649,10218212802.193283,5.108375658559623,31.335802336878032,100.0,5.512748127198696,10001748712.696852,148.69356764712262,0.030101629251595246,0.5024674944338935,1.4883695753674007,1.0557091445670401,1.0440892678311318,1.0379887849160248,1.0221654821550674,1.0292227892354269,1.0
84.02270325345833,8.597303136696269,5.441710765452216,99.59032151517533,10643488208.263859,5.133577058062802,30.44801177493855,100.0,5.800930501888771,10457221102.106627,146.8843351306905,0.03348017855833829,0.4499416223450173,1.5451492471952388,1.060517369458142,1.0479425121433739,1.041164986489522,1.0234919621743204,1.050001994898175,0.0
86.05867951960319,9.651754263930457,6.283719466425789,99.17628638537673,11065477363.771347,5.256148114643947,36.03278983900191,100.0,6.621354816739751,10925366938.400047,147.33457557162083,0.0364162065186738,0.4266652181166463,1.5500152227865212,1.0675369256602867,1.053843838830479,1.0462837703853431,1.0264776365540598,1.065154869278515,0.0
86.76080493453233,10.532643912379513,7.133504356648316,93.40160368525365,11132880182.201889,5.528405240655494,35.198976443650736,100.0,6.132872336112531,11399683981.102745,143.7240778354702,0.0404329221828677,0.4092094685234751,1.5415435761322627,1.069141797579277,1.0543999316917552,1.0461299260271992,1.0246495650350778,1.0651368912789791,0.0
88.02557344798515,11.423638188089285,7.99153112376994,95.77694178968972,11300070169.337795,5.802908840367804,36.51916873281675,100.0,6.82571172253203,11824323446.048689,140.03562264763696,0.04376458435112323,0.4065596139999005,1.5461359034959574,1.0738154696023905,1.0579108939412916,1.0488756496343503,1.0256546660973245,0.961014900039304,0.0
88.26488413516532,12.055115514937597,8.804248002635008,93.47557083036709,11314527366.033972,5.859054375169462,32.515699535001545,100.0,6.454620091641628,12259948258.77977,130.489835906942,0.04319135611987519,0.4434803155697941,1.5469369887925615,1.0732434256414878,1.0563129356112182,1.0466408158585383,1.0223133109056581,0.9882023833395116,0.0
81.80986668193665,12.179258242709125,9.47925005106945,87.36403380242088,11130209859.00548,6.04770599245608,24.094493250336427,92.82758573617443,5.5224620662246116,11833316074.323893,110.53002753356976,0.0400481959978335,0.4936175471473862,1.4751885394047806,1.066797053490451,1.0491395276100302,1.0390887337573371,1.0147752174351725,0.9730242969487961,0.0
74.22973210141637,11.835323917433243,9.950464824576555,77.57482073720752,10820460303.094082,6.078912629934978,16.792063116133477,85.88983079733592,4.110754381456026,11414036809.764336,88.40019904118621,0.03599704142290342,0.5552890602670293,1.4395773509846763,1.059159356645353,1.0410218971711585,1.0308144242961677,1.0074209229393283,0.963277608854174,0.0
